"","Planning Area","Subzone","Planning Region","Total","young","old","Economically Active","% Young","% Old","% Economically Active","Year"
"4728","Kallang","Kampong Java","Central Region",10690,2820,1400,6490,26.3305076279107,13.0718832195301,60.5975157819647,2003
"4729","Kallang","Lavender","Central Region",7310,1700,1160,4460,23.2240119890547,15.8469728866491,60.928878512461,2003
"4730","Kallang","Tanjong Rhu","Central Region",8890,2580,790,5520,29.0213396835324,8.88637920542272,62.0921686252321,2003
"4731","Lim Chu Kang","Lim Chu Kang",NA,60,0,0,0,0,0,0,2003
"4732","Mandai","Subzone 1","North Region",0,0,0,0,0,0,0,2003
"4733","Mandai","Subzone 2","North Region",0,0,0,0,0,0,0,2003
"4734","Mandai","Subzone 3","North Region",1480,520,100,870,34.8990946369487,6.71136435325937,58.3888698733566,2003
"4735","Marina East","Marina East",NA,0,0,0,0,0,0,0,2003
"4736","Marina South","Marina South",NA,0,0,0,0,0,0,0,2003
"4737","Marine Parade","East Coast","Central Region",0,0,0,0,0,0,0,2003
"4738","Marine Parade","Katong","Central Region",7420,2270,900,4240,30.6342366609492,12.1457325968521,57.2198957896143,2003
"4739","Marine Parade","Marina East","Central Region",0,0,0,0,0,0,0,2003
"4740","Marine Parade","Marine Parade","Central Region",26710,6770,3900,16070,25.3178663732736,14.5848860939095,60.0972101356731,2003
"4741","Marine Parade","Mountbatten","Central Region",8890,2870,810,5220,32.2471547784778,9.10111336953554,58.6516194925624,2003
"4742","Museum","Bras Basah","Central Region",10,0,0,0,0,0,0,2003
"4743","Museum","Dhoby Ghaut","Central Region",30,0,0,0,0,0,0,2003
"4744","Museum","Fort Canning","Central Region",20,0,0,0,0,0,0,2003
"4745","Newton","Cairnhill","Central Region",3330,880,360,2110,26.2685783027513,10.7462365783983,62.9848866122788,2003
"4746","Newton","Goodwood Park","Central Region",610,200,30,400,31.7455278487643,4.76182917731465,63.4910556975286,2003
"4747","Newton","Istana Negara","Central Region",40,0,0,0,0,0,0,2003
"4748","Newton","Monk's Hill","Central Region",1050,250,110,700,23.5846831633664,10.3772605918812,66.0371128574259,2003
"4749","Newton","Newton Circus","Central Region",140,40,10,90,28.5693879008642,7.14234697521606,64.2811227769445,2003
"4750","Newton","Orange Grove","Central Region",1250,380,90,780,30.3997568019456,7.1999424004608,62.3995008039936,2003
"4751","North Eastern Islands","North Eastern Islands",NA,90,0,0,0,0,0,0,2003
"4752","Novena","Balestier","Central Region",29270,7910,3640,17740,27.0057948085371,12.4274453986188,60.5667256515105,2003
"4753","Novena","Dunearn","Central Region",3520,1100,420,2010,31.161384811941,11.897983291832,56.9403486109104,2003
"4754","Novena","Malcolm","Central Region",2230,660,260,1310,29.5962798373101,11.6591405419707,58.7441311922368,2003
"4755","Novena","Moulmein","Central Region",5450,1620,500,3350,29.6160336087137,9.14075111380052,61.2430324624635,2003
"4756","Novena","Mount Pleasant","Central Region",570,180,70,320,31.57839336152,12.2804863072578,56.1393659760355,2003
"4757","Orchard","Boulevard","Central Region",270,60,40,200,19.9993333555548,13.3328889037032,66.664444518516,2003
"4758","Orchard","Somerset","Central Region",100,20,0,80,19.99800019998,0,79.99200079992,2003
"4759","Orchard","Tanglin","Central Region",220,50,20,130,24.9987500624969,9.99950002499875,64.9967501624919,2003
"4760","Outram","China Square","Central Region",2000,420,280,1310,20.8954184307541,13.9302789538361,65.1738051054472,2003
"4761","Outram","Chinatown","Central Region",6640,1250,1430,3970,18.7969642150914,21.5037270620646,59.6991583471303,2003
"4762","Outram","Pearl's Hill","Central Region",6820,1210,1580,4040,17.7159330659838,23.1332018547557,59.1507186665905,2003
"4763","Outram","People's Park","Central Region",390,90,40,260,23.0763313761186,10.2561472782749,66.664957308787,2003
"4764","Pasir Ris","Elias","East Region",31490,12600,1340,17560,39.9999873015913,4.25396690350257,55.7460140488844,2003
"4765","Pasir Ris","Loyang","East Region",0,0,0,0,0,0,0,2003
"4766","Pasir Ris","Loyang East","East Region",10290,3980,490,5820,38.6782908860147,4.76190013420784,56.5597117981421,2003
"4767","Pasir Ris","Pasir Ris Drive","East Region",58290,23560,2770,31980,40.4047263926039,4.75047080252602,54.8447856551559,2003
"4768","Pasir Ris","Pasir Ris Park","East Region",1100,450,30,640,40.1782126945295,2.67854751296863,57.1423469433309,2003
"4769","Pasir Ris","Pasir Ris Town","East Region",20160,7980,920,11270,39.5636888628216,4.56122728744309,55.8750342711779,2003
"4770","Pasir Ris","Pasir Ris West","East Region",10,0,0,0,0,0,0,2003
"4771","Paya Lebar","Airport Road",NA,0,0,0,0,0,0,0,2003
"4772","Paya Lebar","Paya Lebar East",NA,0,0,0,0,0,0,0,2003
"4773","Paya Lebar","Paya Lebar North",NA,40,0,0,0,0,0,0,2003
"4774","Paya Lebar","Paya Lebar West",NA,40,0,0,0,0,0,0,2003
"4775","Paya Lebar","Plab",NA,0,0,0,0,0,0,0,2003
"4776","Pioneer","Benoi Sector",NA,10,0,0,0,0,0,0,2003
"4777","Pioneer","Gul Basin",NA,0,0,0,0,0,0,0,2003
"4778","Pioneer","Gul Circle",NA,10,0,0,0,0,0,0,2003
"4779","Pioneer","Joo Koon",NA,40,0,0,0,0,0,0,2003
"4780","Pioneer","Pioneer Sector",NA,10,0,0,0,0,0,0,2003
"4781","Punggol","Subzone 1","North East Region",220,60,10,140,28.5700680919956,4.7616780153326,66.6634922146564,2003
"4782","Punggol","Subzone 2","North East Region",0,0,0,0,0,0,0,2003
"4783","Punggol","Subzone 3","North East Region",3430,1010,170,2250,29.4459782916085,4.95625377185489,65.5974763921971,2003
"4784","Punggol","Subzone 4","North East Region",29050,9390,1180,18490,32.3124458663297,4.06056295231832,63.6269567698015,2003
"4785","Punggol","Subzone 5","North East Region",3670,1050,110,2530,28.4552074384622,2.98102173164842,68.5634998279137,2003
"4786","Punggol","Subzone 6","North East Region",0,0,0,0,0,0,0,2003
"4787","Queenstown","Commonwealth","Central Region",8520,1870,1660,5010,21.8969298630798,19.4379163490441,58.6650366919945,2003
"4788","Queenstown","Dover","Central Region",11480,3290,1200,7000,28.633569509513,10.4438551402479,60.9224883181129,2003
"4789","Queenstown","Ghim Moh","Central Region",11630,2800,1790,7080,23.993124256106,15.3384615780106,60.6683284761538,2003
"4790","Queenstown","Holland Drive","Central Region",15820,3580,2320,9930,22.6152731425944,14.6557077348656,62.728955951386,2003
"4791","Queenstown","Kent Ridge","Central Region",1310,440,30,850,33.3330808099939,2.27271005522685,64.3934515647609,2003
"4792","Queenstown","Margaret Drive","Central Region",6840,1730,880,4210,25.366531720628,12.9032068867934,61.7301147652276,2003
"4793","Queenstown","Mei Chin","Central Region",17400,4650,2480,10290,26.6934404744888,14.236501586394,59.0700005338688,2003
"4794","Queenstown","National University Of Singapore","Central Region",90,0,0,0,0,0,0,2003
"4795","Queenstown","One North","Central Region",150,50,10,110,29.410034703841,5.88200694076819,64.7020763484501,2003
"4796","Queenstown","Pasir Panjang 1","Central Region",3110,1040,190,1900,33.2267309050131,6.07026814610816,60.7026814610816,2003
"4797","Queenstown","Pasir Panjang 2","Central Region",3260,1130,150,2010,34.3464001629174,4.55925665879435,61.0940392278443,2003
"4798","Queenstown","Port","Central Region",230,50,20,150,22.7262397163765,9.09049588655061,68.1787191491296,2003
"4799","Queenstown","Queensway","Central Region",240,60,10,160,26.0858223555498,4.34763705925829,69.5621929481327,2003
"4800","Queenstown","Singapore Polytechnic","Central Region",100,40,0,60,39.99600039996,0,59.99400059994,2003
"4801","Queenstown","Tanglin Halt","Central Region",12620,2840,2190,7600,22.4861262976039,17.3396537294903,60.1741407964047,2003
"4802","River Valley","Institution Hill","Central Region",2840,800,220,1840,27.9719301680763,7.69228079622099,64.3354393865756,2003
"4803","River Valley","Leonie Hill","Central Region",2850,790,250,1830,27.5260364946464,8.71077104260961,63.7628440319023,2003
"4804","River Valley","One Tree Hill","Central Region",1920,520,230,1190,26.8039855464663,11.8556089917062,61.339890000567,2003
"4805","River Valley","Oxley","Central Region",1420,310,170,960,21.5276282803592,11.8054735731002,66.6662037069187,2003
"4806","River Valley","Paterson","Central Region",170,40,40,100,22.2209877229043,22.2209877229043,55.5524693072607,2003
"4807","Rochor","Bencoolen","Central Region",1540,350,260,940,22.5804994806485,16.7740853284818,60.6447700337417,2003
"4808","Rochor","Farrer Park","Central Region",2490,640,360,1510,25.4979063828431,14.3425723403492,60.1591228720204,2003
"4809","Rochor","Kampong Glam","Central Region",200,50,70,80,24.9987500624969,34.9982500874956,39.998000099995,2003
"4810","Rochor","Little India","Central Region",4190,1020,620,2540,24.4018554979534,14.8325004007167,60.7654048674525,2003
"4811","Rochor","Mackenzie","Central Region",30,0,0,0,0,0,0,2003
"4812","Rochor","Mount Emily","Central Region",860,220,80,560,25.5810978942105,9.30221741607656,65.1155219125359,2003
"4813","Rochor","Rochor Canal","Central Region",10,0,0,0,0,0,0,2003
"4814","Rochor","Selegie","Central Region",350,110,30,210,31.427673495043,8.57118368046627,59.9982857632639,2003
"4815","Rochor","Sungei Road","Central Region",2440,580,400,1480,23.5771399303255,16.2600965036727,60.1623570635892,2003
"4816","Rochor","Victoria","Central Region",2600,590,370,1660,22.5189980190915,14.1220835034981,63.3585367994779,2003
"4817","Seletar","Seletar",NA,410,100,20,320,22.7267562100861,4.54535124201723,72.7256198722756,2003
"4818","Sembawang","Admiralty","North Region",8800,2900,520,5370,32.9919988714461,5.91580669419034,61.0920806688502,2003
"4819","Sembawang","Sembawang Central","North Region",26490,9940,1030,15520,37.5235796437978,3.88825825282814,58.5881243532939,2003
"4820","Sembawang","Sembawang East","North Region",110,30,0,80,27.2702481592582,0,72.720661758022,2003
"4821","Sembawang","Sembawang North","North Region",19400,6990,820,11590,36.0309092624179,4.22680194494745,59.7422372462695,2003
"4822","Sembawang","Sembawang Springs","North Region",2440,810,240,1400,33.0610895465733,9.79587838416986,57.1426239076575,2003
"4823","Sembawang","Sembawang Straits","North Region",530,170,70,290,32.0748665119526,13.2072979755099,54.7159487556839,2003
"4824","Sembawang","Senoko North","North Region",10,0,0,0,0,0,0,2003
"4825","Sembawang","Senoko South","North Region",40,0,0,0,0,0,0,2003
"4826","Sembawang","The Wharves","North Region",0,0,0,0,0,0,0,2003
"4827","Sengkang","Buangkok","North East Region",23710,7700,940,15090,32.448363907137,3.96122884061153,63.5903651115191,2003
"4828","Sengkang","Jalan Kayu East","North East Region",5290,1590,290,3430,29.9434464341875,5.46138331189583,64.5949819303542,2003
"4829","Sengkang","Jalan Kayu West","North East Region",850,310,90,460,36.0460924872967,10.4649945930861,53.4877501424402,2003
"4830","Sengkang","Sengkang Town Centre","North East Region",44510,16390,2140,25960,36.8397309867991,4.81006859742221,58.3501779388227,2003
"4831","Sengkang","Sungei Serangoon East","North East Region",0,0,0,0,0,0,0,2003
"4832","Sengkang","Sungei Serangoon West","North East Region",47880,17820,2220,27870,37.1947323742992,4.63368719814502,58.1715595550909,2003
"4833","Sengkang","Trafalgar","North East Region",40,0,0,0,0,0,0,2003
"4834","Serangoon","Seletar Hills","North East Region",11070,3820,1000,6250,34.5076472378977,9.03341550730307,56.4588469206442,2003
"4835","Serangoon","Serangoon Central","North East Region",50110,16680,4010,29420,33.286762465224,8.0023931346252,58.7108244440582,2003
"4836","Serangoon","Serangoon Garden","North East Region",39340,12630,3840,22880,32.0965610936312,9.75857439426318,58.1448390991514,2003
"4837","Serangoon","Serangoon North","North East Region",17720,6860,800,10060,38.7132964371916,4.514670138448,56.7719769909836,2003
"4838","Simpang","Pulau Seletar",NA,0,0,0,0,0,0,0,2003
"4839","Simpang","Simpang North",NA,0,0,0,0,0,0,0,2003
"4840","Simpang","Simpang South",NA,0,0,0,0,0,0,0,2003
"4841","Simpang","Tanjong Irau",NA,0,0,0,0,0,0,0,2003
"4842","Singapore River","Boat Quay","Central Region",170,40,20,130,21.0515236040208,10.5257618020104,68.4174517130677,2003
"4843","Singapore River","Clarke Quay","Central Region",60,0,0,0,0,0,0,2003
"4844","Singapore River","Robertson Quay","Central Region",800,190,30,590,23.4565005370304,3.70365797953112,72.8386069307786,2003
"4845","Southern Islands","Sentosa","Central Region",0,0,0,0,0,0,0,2003
"4846","Southern Islands","Southern Group","Central Region",0,0,0,0,0,0,0,2003
"4847","Straits View","Straits View",NA,0,0,0,0,0,0,0,2003
"4848","Sungei Kadut","Kranji","North Region",10,0,0,0,0,0,0,2003
"4849","Sungei Kadut","Mandai","North Region",130,0,110,20,0,84.6088762402892,15.3834320436889,2003
"4850","Sungei Kadut","Pang Sua","North Region",20,0,0,0,0,0,0,2003
"4851","Sungei Kadut","Reservoir View","North Region",20,0,0,0,0,0,0,2003
"4852","Sungei Kadut","Turf Club","North Region",630,180,80,370,28.5709750638879,12.6982111395057,58.729226520214,2003
"4853","Tampines","Simei","East Region",38380,14070,2010,22330,36.6310761179182,5.23301087398832,58.1358869732135,2003
"4854","Tampines","Tampines East","East Region",133090,50060,7760,75270,37.6136420757651,5.83064048158085,56.5557099289421,2003
"4855","Tampines","Tampines North","East Region",0,0,0,0,0,0,0,2003
"4856","Tampines","Tampines West","East Region",75910,29230,4160,42530,38.5010486695141,5.47945133305436,56.0194868256735,2003
"4857","Tampines","Xilin","East Region",2060,780,70,1230,37.4998197124052,3.36536843572867,59.1343310849467,2003
"4858","Tanglin","Chatsworth","Central Region",4530,1270,390,2890,27.9120265669746,8.57140973316542,63.5163439201232,2003
"4859","Tanglin","Nassim","Central Region",6540,2010,570,3980,30.6401971948213,8.68901114480008,60.6706392215865,2003
"4860","Tanglin","Ridout","Central Region",1100,320,120,690,28.3183334660755,10.6193750497783,61.0614065362253,2003
"4861","Tanglin","Tyersall","Central Region",2950,910,270,1780,30.7431393812859,9.12159080543647,60.1349319765812,2003
"4862","Tengah","Tengah",NA,30,0,0,0,0,0,0,2003
"4863","Toa Payoh","Bidadari","Central Region",10,0,0,0,0,0,0,2003
"4864","Toa Payoh","Boon Teck","Central Region",16500,4210,2580,9710,25.5151360514327,15.6363541597854,58.8484491827581,2003
"4865","Toa Payoh","Braddell","Central Region",10850,2810,1550,6480,25.9224853113604,14.2988797980814,59.7785426397208,2003
"4866","Toa Payoh","Kallang","Central Region",8630,2290,1210,5160,26.4433874787673,13.9722702398727,59.5842268080522,2003
"4867","Toa Payoh","Kim Keat","Central Region",8790,2650,890,5260,30.1136021436339,10.1136248708808,59.7726593492507,2003
"4868","Toa Payoh","Marymount","Central Region",12790,3020,1890,7880,23.6121785674913,14.7771581101188,61.6105851363682,2003
"4869","Toa Payoh","Paya Lebar","Central Region",6580,1900,790,3890,28.8753360557203,12.0060607810626,59.1184511877642,2003
"4870","Toa Payoh","Pei Chun","Central Region",11600,3090,1520,7010,26.592059731446,13.0808837513909,60.3269704587173,2003
"4871","Toa Payoh","Potong Pasir","Central Region",12640,3580,1160,7920,28.2780187377419,9.16270998206163,62.5591922913173,2003
"4872","Toa Payoh","Sennett","Central Region",3990,1130,590,2280,28.2499293751766,14.7499631250922,56.9998575003562,2003
"4873","Toa Payoh","Toa Payoh Central","Central Region",20760,5520,2710,12550,26.5639910664143,13.0413796720983,60.3945811383151,2003
"4874","Toa Payoh","Woodleigh","Central Region",1350,520,80,760,38.2350129778457,5.88230968889935,55.8819420445438,2003
"4875","Tuas","Pioneer",NA,10,0,0,0,0,0,0,2003
"4876","Tuas","Tengeh",NA,0,0,0,0,0,0,0,2003
"4877","Tuas","Tuas Bay",NA,10,0,0,0,0,0,0,2003
"4878","Tuas","Tuas Coast",NA,0,0,0,0,0,0,0,2003
"4879","Tuas","Tuas Promenade",NA,0,0,0,0,0,0,0,2003
"4880","Tuas","Tuas View",NA,0,0,0,0,0,0,0,2003
"4881","Western Islands","Bukum",NA,0,0,0,0,0,0,0,2003
"4882","Western Islands","Jurong Island",NA,0,0,0,0,0,0,0,2003
"4883","Western Islands","Sudong",NA,0,0,0,0,0,0,0,2003
"4884","Western Water Catchment","Western Water Catchment",NA,630,210,0,420,33.3328042412025,0,66.665608482405,2003
"4885","Woodlands","Greenwood Park","North Region",20,0,0,0,0,0,0,2003
"4886","Woodlands","Midview","North Region",31420,13470,1070,16880,42.8707692963815,3.40547313638665,53.7237257403801,2003
"4887","Woodlands","North Coast","North Region",14380,4860,1050,8480,33.7734303172826,7.29672877225242,58.92977141781,2003
"4888","Woodlands","Senoko West","North Region",0,0,0,0,0,0,0,2003
"4889","Woodlands","Woodgrove","North Region",31260,13140,1210,16910,42.0345354975894,3.87076011811896,54.0946723945386,2003
"4890","Woodlands","Woodlands East","North Region",85070,33190,3120,48780,39.0057540244736,3.66670540995353,57.3275288133119,2003
"4891","Woodlands","Woodlands Regional Centre","North Region",0,0,0,0,0,0,0,2003
"4892","Woodlands","Woodlands South","North Region",26950,10690,1080,15210,39.6219274937259,4.00296367569916,56.3750717660965,2003
"4893","Woodlands","Woodlands West","North Region",28200,10210,2080,15910,36.2056609199784,7.37588390926103,56.4184197097802,2003
"4894","Yishun","Khatib","North Region",11410,4090,590,6750,35.7829958154017,5.16185025209952,59.0550664435114,2003
"4895","Yishun","Lower Seletar","North Region",0,0,0,0,0,0,0,2003
